Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2003","2003","ha","26849","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2004","2004","ha","21788","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2005","2005","ha","30700","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2006","2006","ha","30243","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2007","2007","ha","38824","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2008","2008","ha","28308","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2009","2009","ha","28570","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2010","2010","ha","24879","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2011","2011","ha","28455","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2012","2012","ha","25693","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2013","2013","ha","24860","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2014","2014","ha","24651","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2015","2015","ha","22998","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2016","2016","ha","22919","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2017","2017","ha","26738","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2018","2018","ha","15682","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2019","2019","ha","15076","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","56","Maize","2020","2020","ha","11314","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1961","1961","tonnes","48000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1962","1962","tonnes","49500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1963","1963","tonnes","51000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1964","1964","tonnes","52500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1965","1965","tonnes","54000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1966","1966","tonnes","55500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1967","1967","tonnes","57000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1968","1968","tonnes","59500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1969","1969","tonnes","61000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1970","1970","tonnes","62500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1971","1971","tonnes","64000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1972","1972","tonnes","65500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1973","1973","tonnes","67000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1974","1974","tonnes","68500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1975","1975","tonnes","70000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1976","1976","tonnes","71500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1977","1977","tonnes","73000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1978","1978","tonnes","74500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1979","1979","tonnes","76000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1980","1980","tonnes","77500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1981","1981","tonnes","80700","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1982","1982","tonnes","80730","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1983","1983","tonnes","83000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1984","1984","tonnes","79566","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1985","1985","tonnes","76000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1986","1986","tonnes","73500","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1987","1987","tonnes","50000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1988","1988","tonnes","31130","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1989","1989","tonnes","31100","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1990","1990","tonnes","40000","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1991","1991","tonnes","41530","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1992","1992","tonnes","40000","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1993","1993","tonnes","50000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1994","1994","tonnes","60000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1995","1995","tonnes","70000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1996","1996","tonnes","80000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1997","1997","tonnes","85000","*","Unofficial figure"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1998","1998","tonnes","85000","*","Unofficial figure"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","1999","1999","tonnes","70000","*","Unofficial figure"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2000","2000","tonnes","48500","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2001","2001","tonnes","60000","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2002","2002","tonnes","41412","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2003","2003","tonnes","49681","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2004","2004","tonnes","88231","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2005","2005","tonnes","93968","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2006","2006","tonnes","80079","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2007","2007","tonnes","84729","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2008","2008","tonnes","69252","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2009","2009","tonnes","61158","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2010","2010","tonnes","57663","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2011","2011","tonnes","79826","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2012","2012","tonnes","73024","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2013","2013","tonnes","64868","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2014","2014","tonnes","74370","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2015","2015","tonnes","83714","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2016","2016","tonnes","82035","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2017","2017","tonnes","94052","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2018","2018","tonnes","55259","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2019","2019","tonnes","46235","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5510","Production","56","Maize","2020","2020","tonnes","40965","","Official data"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","116","Potatoes","1961","1961","ha","2220","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","116","Potatoes","1962","1962","ha","2380","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","116","Potatoes","1963","1963","ha","2460","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","116","Potatoes","1964","1964","ha","2540","F","FAO estimate"
"QCL","Crops and livestock products","18","Bhutan","5312","Area harvested","116","Potatoes","1965","1965","ha","2570","F","FAO estimate"
